,New Jersey,Rhode Island,Massachusetts,Connecticut,Maryland,Delaware,New York,Florida,Pennsylvania,Ohio,California,Illinois,Hawaii,Virginia,North Carolina,Indiana,Michigan,Georgia,South Carolina,Tennessee,New Hampshire,Kentucky,Louisiana,Wisconsin,Washington,Texas,Alabama,Missouri,West Virginia,Minnesota,Vermont,Mississippi,Arizona,Arkansas,Oklahoma,Iowa,Colorado,Maine,Oregon,Kansas,Utah,Nevada,Nebraska,Idaho,New Mexico,South Dakota,North Dakota,Montana,Wyoming,Alaska
2020-10-05,2345.26,2417.38,2023.99,1644.01,2155.42,2307.64,2368.9,3671.45,1323.81,1382.48,2179.63,2376.07,928.81,1846.85,2231.44,1917.18,1442.31,3239.68,3186.68,3135.77,653.21,1664.46,3673.94,2339.64,1294.95,3003.3,3299.24,2239.74,903.25,1933.43,289.96,3366.63,3336.09,2954.34,2388.79,3017.72,1395.82,417.37,891.82,2212.13,2713.77,2954.59,2582.74,2755.47,1468.96,2911.43,3298.62,1462.52,1137.72,1307.52
2020-10-06,2352.33,2434.21,2031.38,1647.38,2162.39,2318.77,2375.99,3682.97,1332.6,1394.02,2186.66,2388.62,934.72,1854.41,2246.72,1931.94,1453.95,3249.04,3203.67,3161.57,659.71,1688.03,3685.44,2374.82,1300.5,3019.37,3320.11,2255.51,913.66,1950.79,290.6,3399.23,3349.13,2976.0,2424.21,3035.35,1408.24,418.96,899.2,2253.49,2738.45,2971.75,2609.4,2796.41,1484.06,2944.33,3368.02,1511.77,1161.92,1328.06
2020-10-07,2358.04,2451.33,2039.38,1650.8,2170.15,2327.84,2382.91,3696.17,1342.8,1406.32,2196.38,2409.03,942.41,1860.57,2264.09,1951.44,1466.22,3263.98,3219.06,3193.59,659.71,1742.48,3732.05,2415.2,1308.32,3038.73,3332.53,2273.6,924.88,1967.59,291.56,3418.05,3358.24,3003.34,2450.34,3077.03,1422.11,421.82,906.7,2257.01,2773.17,2987.2,2643.6,2838.04,1504.45,3066.25,3436.17,1582.3,1184.06,1344.66
2020-10-08,2372.63,2476.91,2046.01,1661.48,2182.98,2342.1,2392.25,3713.08,1353.93,1419.62,2205.1,2433.05,949.61,1882.9,2288.75,1973.5,1480.38,3276.64,3241.05,3224.26,670.82,1762.23,3743.38,2469.74,1318.5,3054.1,3365.58,2299.52,934.74,1991.04,293.32,3437.37,3371.26,3046.08,2481.82,3127.64,1438.49,424.45,918.97,2315.38,2824.91,3004.41,2679.08,2879.78,1522.86,3129.57,3509.02,1642.79,1217.18,1363.7
2020-10-09,2382.35,2500.59,2057.44,1669.54,2195.36,2357.77,2400.35,3727.95,1364.74,1435.53,2215.03,2457.25,961.07,1896.38,2309.4,2001.14,1493.75,3292.9,3260.34,3248.21,677.77,1785.0,3748.94,2521.77,1327.71,3070.88,3390.7,2332.88,954.91,2016.69,294.59,3466.19,3381.57,3085.52,2521.39,3167.24,1454.32,426.48,929.4,2324.71,2871.21,3031.86,2679.08,2920.85,1546.12,3221.18,3599.56,1713.91,1258.89,1389.41
2020-10-10,2392.05,2500.59,2066.99,1669.54,2206.09,2376.24,2407.71,3727.95,1376.23,1447.25,2223.73,2479.8,966.13,1911.59,2332.97,2030.33,1510.29,3305.28,3280.13,3273.55,686.99,1807.5,3748.94,2569.52,1334.52,3084.96,3407.27,2410.29,966.78,2044.65,296.35,3498.19,3395.06,3116.2,2561.21,3204.81,1473.74,428.74,939.53,2327.57,2917.88,3060.75,2776.91,2958.87,1569.18,3307.82,3680.85,1784.64,1279.48,1421.11
2020-10-11,2400.49,2500.59,2075.4,1669.54,2215.57,2390.5,2413.53,3756.44,1383.93,1458.4,2230.98,2500.97,973.32,1921.41,2350.42,2054.22,1510.29,3316.69,3296.57,3305.38,690.84,1826.77,3774.47,2616.12,1334.52,3094.45,3422.08,2414.52,977.83,2071.22,298.1,3508.02,3404.07,3136.91,2581.1,3233.97,1489.29,430.62,947.95,2383.73,2959.25,3074.37,2803.4,2981.51,1581.7,3380.85,3768.91,1842.26,1306.26,1455.11
2020-10-12,2405.76,2500.59,2086.76,1706.78,2224.07,2407.67,2418.77,3764.28,1392.06,1470.76,2238.08,2522.24,976.32,1931.75,2363.38,2078.18,1529.93,3325.72,3310.16,3351.03,695.75,1841.29,3775.77,2650.18,1334.52,3104.6,3444.84,2418.1,985.87,2092.82,299.38,3517.91,3411.24,3159.01,2601.8,3250.47,1500.22,433.03,953.34,2394.78,2993.31,3094.76,2827.86,3018.54,1599.88,3423.58,3834.15,1883.93,1339.04,1481.77
2020-10-13,2416.86,2563.93,2097.95,1715.67,2232.2,2419.01,2425.86,3778.21,1406.4,1483.27,2246.94,2544.38,980.66,1946.7,2380.99,2101.75,1544.74,3335.65,3327.5,3368.68,701.12,1858.6,3790.51,2707.27,1359.48,3126.17,3463.09,2421.49,1000.75,2113.76,300.98,3541.75,3421.56,3181.99,2635.79,3281.82,1520.11,435.14,961.31,2436.35,3027.33,3112.21,2865.54,3054.77,1616.71,3472.58,3904.38,1931.8,1366.84,1503.4
2020-10-14,2427.41,2583.33,2106.61,1720.23,2241.9,2426.68,2432.13,3792.96,1416.45,1500.89,2257.1,2566.63,987.71,1956.44,2400.54,2119.48,1560.84,3348.63,3346.9,3394.99,706.41,1888.68,3809.54,2761.38,1370.01,3148.56,3488.41,2494.87,1015.1,2139.02,301.45,3571.03,3435.16,3218.45,2664.93,3329.78,1533.25,437.85,970.98,2445.51,3066.77,3129.38,2914.99,3094.78,1644.38,3576.26,4001.56,1990.81,1403.4,1526.26
2020-10-15,2438.32,2609.39,2115.39,1724.88,2252.52,2436.95,2439.55,3810.12,1428.6,1519.71,2264.78,2597.79,994.12,1972.55,2426.25,2149.05,1585.68,3365.05,3374.06,3430.23,712.22,1915.57,3825.6,2826.63,1379.71,3166.82,3513.75,2525.77,1029.17,2160.48,303.69,3615.23,3451.95,3261.64,2696.64,3367.05,1554.9,439.21,980.26,2498.1,3118.41,3152.86,2966.42,3139.31,1676.41,3670.59,4099.15,2062.03,1437.38,1549.38
2020-10-16,2447.42,2633.45,2126.85,1747.18,2265.7,2454.66,2448.24,3827.76,1441.74,1538.28,2272.88,2637.43,1000.46,1986.88,2453.51,2183.79,1607.97,3381.15,3398.08,3440.48,718.87,1945.4,3842.33,2893.86,1389.88,3189.2,3540.89,2563.18,1056.25,2202.72,305.6,3652.54,3463.09,3295.93,2734.87,3421.74,1579.81,441.39,990.7,2506.29,3169.98,3178.52,3035.24,3207.17,1715.35,3764.45,4218.59,2127.24,1487.15,1579.85
2020-10-17,2457.91,2633.45,2135.57,1747.18,2279.16,2478.21,2457.32,3848.44,1453.51,1557.58,2279.04,2665.6,1007.3,2000.36,2474.85,2221.57,1628.04,3396.5,3418.21,3481.22,727.26,1974.77,3842.33,2893.86,1401.02,3207.94,3561.17,2599.33,1068.06,2233.98,307.36,3677.65,3477.77,3325.77,2764.99,3452.54,1601.43,445.08,1000.37,2510.37,3216.17,3213.18,3068.32,3261.64,1742.83,3859.85,4321.44,2189.3,1513.07,1608.42
2020-10-18,2468.13,2633.45,2146.48,1747.18,2288.1,2494.52,2464.39,3861.43,1462.01,1571.08,2284.46,2698.55,1013.14,2011.26,2498.24,2245.99,1628.04,3408.25,3434.46,3521.32,727.26,1993.2,3867.04,2893.86,1408.63,3228.98,3579.06,2629.89,1082.94,2265.75,309.11,3677.65,3488.19,3347.53,2786.58,3473.12,1619.14,446.96,1005.89,2565.17,3253.99,3235.0,3107.71,3293.27,1764.17,3937.73,4420.56,2248.01,1548.94,1637.53
2020-10-19,2485.63,2695.83,2158.85,1780.3,2296.48,2505.65,2469.47,3870.16,1474.75,1586.96,2294.77,2722.72,1015.77,2019.61,2509.85,2270.1,1658.54,3415.78,3447.43,3572.38,736.4,2007.76,3871.39,3189.12,1415.22,3240.1,3601.32,2654.41,1094.37,2295.76,310.55,3697.24,3499.47,3365.48,2806.68,3496.62,1639.48,448.77,1012.55,2580.93,3294.25,3255.86,3147.79,3336.57,1788.82,4004.84,4511.66,2304.06,1598.02,1665.28
2020-10-20,2496.74,2724.56,2173.43,1792.37,2306.43,2519.58,2475.58,3888.89,1487.18,1604.37,2305.47,2751.54,1022.04,2030.82,2525.88,2292.9,1677.45,3427.06,3465.94,3595.59,742.6,2037.27,3886.5,3270.72,1422.24,3260.25,3624.74,2677.77,1106.61,2315.91,312.15,3721.64,3515.17,3394.0,2844.98,3533.57,1662.41,450.73,1021.26,2627.82,3331.52,3279.37,3179.48,3390.72,1817.3,4078.35,4653.9,2373.31,1634.92,1696.97
2020-10-21,2508.31,2769.63,2183.92,1803.94,2314.73,2524.98,2485.89,3899.85,1497.85,1624.82,2313.8,2785.24,1027.52,2043.14,2544.58,2319.26,1696.43,3440.19,3484.03,3630.88,749.32,2070.3,3915.97,3346.69,1432.62,3285.6,3653.6,2701.36,1118.21,2335.46,314.54,3748.42,3529.88,3433.02,2878.93,3567.48,1686.46,453.51,1029.07,2642.2,3378.5,3299.62,3227.59,3451.94,1856.58,4147.82,4722.88,2434.28,1690.19,1727.44
2020-10-22,2521.37,2814.43,2199.59,1817.9,2327.26,2541.51,2494.18,3928.28,1514.04,1645.78,2330.56,2823.6,1034.79,2059.27,2568.95,2362.63,1718.7,3458.06,3507.66,3662.37,755.14,2099.95,3932.66,3409.94,1441.96,3294.94,3732.88,2733.38,1135.57,2364.26,317.09,3780.45,3544.88,3473.64,2921.21,3615.47,1712.52,456.45,1029.07,2691.99,3431.69,3327.9,3279.88,3510.87,1888.33,4262.99,4845.5,2525.7,1736.7,1759.68
2020-10-23,2533.11,2864.26,2215.58,1836.78,2339.27,2558.68,2502.51,3947.15,1531.69,1667.54,2344.74,2862.41,1044.76,2073.55,2596.53,2400.17,1739.38,3480.32,3529.94,3717.89,764.06,2132.92,3947.77,3490.79,1453.72,3321.84,3776.94,2766.19,1153.69,2395.83,321.72,3807.03,3559.61,3518.82,2956.86,3668.63,1738.15,458.78,1052.09,2706.78,3499.26,3357.0,3345.44,3577.43,1926.26,4403.24,4968.12,2610.71,1809.81,1793.96
2020-10-24,2554.56,2864.26,2233.56,1836.78,2352.7,2575.97,2513.0,3970.01,1545.12,1692.24,2357.49,2910.24,1051.1,2086.73,2622.77,2441.89,1774.64,3498.79,3546.53,3757.51,773.58,2172.32,3947.77,3572.16,1466.91,3358.88,3803.09,2809.8,1171.11,2437.5,326.03,3847.54,3573.04,3558.79,3004.36,3715.88,1772.85,461.94,1062.04,2709.27,3554.69,3398.11,3383.17,3640.76,1968.07,4514.38,5097.37,2673.65,1854.43,1842.53
2020-10-25,2567.25,2864.26,2249.65,1836.78,2366.05,2588.28,2521.3,3982.21,1555.63,1712.2,2365.08,2941.73,1059.57,2098.82,2641.12,2474.65,1774.64,3511.98,3574.53,3811.39,780.38,2205.59,3968.79,3637.95,1476.22,3372.65,3821.55,2842.34,1181.41,2468.5,330.82,3847.54,3594.03,3585.73,3031.66,3761.24,1804.9,466.69,1071.25,2772.29,3615.53,3430.05,3414.31,3681.08,2007.54,4640.08,5214.18,2746.35,1894.94,1913.94
2020-10-26,2580.91,2950.42,2267.76,1893.7,2375.58,2610.64,2527.36,3999.48,1575.47,1730.48,2375.11,2978.44,1062.21,2109.76,2657.8,2504.69,1815.64,3521.57,3591.77,3846.47,785.59,2226.61,3973.69,3690.38,1484.64,3396.46,3846.68,2870.77,1198.51,2497.46,332.41,3870.11,3606.12,3606.41,3048.87,3792.3,1846.87,470.6,1079.78,2786.22,3656.93,3447.07,3451.88,3724.31,2042.21,4703.76,5286.34,2807.52,1969.77,1961.14
2020-10-27,2599.42,2990.46,2286.58,1908.66,2390.71,2619.39,2537.49,4021.46,1593.26,1752.17,2386.71,3009.49,1066.77,2123.49,2679.54,2534.87,1842.67,3536.49,3614.34,3875.84,795.64,2266.9,3993.63,3786.17,1492.2,3420.91,3874.18,2897.5,1224.72,2537.39,337.2,3898.66,3623.59,3638.57,3075.1,3836.47,1874.07,474.97,1089.24,2880.52,3696.41,3473.24,3498.82,3779.02,2070.17,4820.82,5409.23,2890.76,2026.23,2012.97
2020-10-28,2618.14,3037.91,2304.23,1922.29,2402.25,2634.84,2547.83,4042.51,1611.52,1774.7,2398.16,3056.92,1071.11,2139.77,2702.42,2573.65,1878.95,3553.03,3633.44,3913.5,804.03,2309.15,4017.36,3858.09,1502.47,3447.63,3905.38,2933.72,1243.97,2572.59,338.32,3932.09,3639.33,3671.05,3094.4,3903.52,1902.07,480.76,1099.93,2891.72,3750.7,3493.7,3561.38,3832.49,2101.68,4971.14,5516.64,2951.84,2084.58,2061.53
2020-10-29,2635.56,3072.91,2324.34,1958.97,2418.48,2652.23,2560.55,4063.98,1629.01,1805.73,2409.57,3106.31,1076.6,2157.07,2731.72,2628.71,1920.48,3571.28,3656.48,3954.45,813.63,2350.35,4025.88,3947.68,1514.14,3473.66,3933.06,2940.14,1265.49,2625.48,341.67,3964.52,3659.18,3707.27,3121.44,3978.43,1936.35,486.79,1114.31,2986.84,3814.03,3532.16,3647.28,3892.1,2153.37,5089.5,5685.71,3039.21,2146.54,2111.46
2020-10-30,2657.76,3126.36,2347.98,1980.13,2434.11,2673.62,2572.02,4092.58,1648.58,1838.96,2420.99,3172.21,1083.72,2174.7,2760.24,2676.85,1954.28,3585.06,3677.49,3994.59,822.39,2394.42,4035.24,4040.96,1528.72,3495.31,3970.69,3029.84,1293.85,2683.67,343.9,3989.56,3682.8,3746.54,3155.25,4068.13,1982.13,494.32,1129.45,3002.81,3893.04,3576.31,3727.29,3958.1,2201.57,5274.02,5872.74,3143.92,2235.96,2163.97
2020-10-31,2673.07,3126.36,2369.34,1980.13,2450.42,2695.22,2582.77,4104.5,1665.84,1864.15,2431.73,3233.52,1088.56,2193.48,2788.72,2729.58,1994.88,3610.73,3698.81,4012.82,837.5,2439.4,4035.24,4142.1,1542.03,3524.86,4005.46,3077.21,1319.09,2739.14,347.73,4017.11,3711.48,3791.01,3188.15,4158.34,2037.63,501.54,1143.01,3004.29,3952.47,3611.33,3785.46,4007.6,2229.43,5443.63,6070.84,3231.1,2282.3,2224.77
2020-11-01,2692.66,3126.36,2386.24,1980.13,2465.0,2714.13,2593.92,4129.38,1678.56,1892.69,2441.47,3287.71,1094.47,2208.03,2809.61,2771.43,1994.88,3622.66,3728.36,4024.43,847.33,2471.78,4058.4,4203.97,1553.7,3542.08,4022.95,3115.81,1341.91,2779.73,350.45,4028.47,3734.53,3820.3,3223.19,4238.07,2086.23,505.23,1155.94,3119.95,4016.38,3636.99,3835.45,4037.38,2265.01,5601.29,6226.63,3299.46,2355.24,2272.38
2020-11-02,2708.03,3244.85,2398.82,2053.85,2479.33,2734.11,2602.23,4153.17,1700.69,1917.83,2453.3,3336.01,1099.96,2220.45,2823.18,2818.26,2064.81,3632.05,3747.08,4073.09,855.33,2495.17,4064.34,4265.01,1568.61,3562.83,4048.47,3163.76,1361.05,2834.12,354.12,4040.68,3744.58,3840.04,3251.34,4287.97,2128.69,511.78,1169.9,3135.43,4057.61,3659.82,3886.51,4084.33,2306.83,5663.55,6361.0,3374.03,2431.44,2320.26
2020-11-03,2728.57,3285.08,2414.3,2081.24,2492.34,2746.53,2614.04,4176.88,1722.85,1954.38,2466.32,3386.59,1106.15,2235.71,2847.03,2862.1,2099.54,3948.35,3768.76,4100.34,865.01,2534.05,4089.27,4371.3,1578.03,3593.07,4085.96,3200.46,1380.36,2898.25,356.99,4062.21,3769.91,3869.7,3285.9,4346.53,2177.32,521.34,1182.17,3228.45,4115.14,3692.47,3963.57,4157.47,2361.31,5782.38,6523.01,3463.38,2509.36,2373.45
2020-11-04,2755.9,3340.15,2439.91,2095.98,2509.2,2758.2,2624.86,4199.5,1744.84,1989.57,2480.71,3445.1,1117.19,2249.72,2871.65,2918.38,2143.98,3974.48,3787.98,4153.37,873.7,2571.14,4111.24,4480.23,1599.1,3629.02,4115.4,3246.98,1401.5,2968.85,361.78,4087.81,3782.21,3913.4,3318.26,4439.98,2232.89,532.33,1197.16,3245.69,4187.88,3730.75,4061.4,4237.48,2409.79,5893.28,6677.01,3541.79,2581.96,2429.5
2020-11-05,2777.95,3399.87,2467.73,2142.89,2529.41,2781.86,2640.11,4231.5,1766.88,2032.44,2496.19,3522.23,1124.24,2266.26,2900.68,2985.53,2205.65,3999.38,3804.09,4183.68,892.21,2622.74,4125.96,4589.66,1614.45,3665.62,4148.52,3309.67,1431.64,3041.58,367.52,4141.71,3814.43,3965.7,3372.83,4610.74,2296.84,546.56,1217.26,3412.84,4284.64,3776.16,4175.08,4315.95,2450.98,6054.25,6889.34,3641.58,2644.6,2472.21
2020-11-06,2802.23,3459.78,2499.3,2172.5,2555.4,2812.32,2656.44,4258.33,1795.44,2075.72,2512.78,3613.84,1134.07,2285.24,2930.21,3056.25,2248.56,4027.42,3829.91,4204.82,907.62,2673.43,4144.77,4701.3,1638.71,3694.85,4181.68,3381.84,1460.76,3141.98,371.19,4174.03,3844.55,4028.89,3421.6,4719.95,2362.57,560.41,1236.82,3440.0,4387.61,3832.14,4318.56,4398.45,2512.56,6230.37,7133.33,3738.01,2815.55,2543.62
2020-11-07,2838.21,3459.78,2533.7,2172.5,2579.18,2836.41,2674.7,4281.1,1820.08,2123.68,2528.82,3710.39,1143.19,2310.7,2957.38,3130.8,2314.89,4053.55,3869.07,4282.88,924.92,2722.48,4144.77,4832.26,1664.1,3724.49,4210.38,3456.9,1488.91,3227.71,374.54,4208.5,3884.09,4082.89,3421.6,4861.93,2428.97,572.16,1261.73,3447.6,4489.51,3897.52,4409.65,4485.48,2573.79,6388.62,7354.79,3836.62,2848.5,2626.2
2020-11-08,2860.83,3459.78,2560.94,2172.5,2597.42,2873.67,2692.14,4315.98,1839.81,2162.93,2537.57,3788.09,1152.31,2326.46,2978.65,3201.6,2314.89,4063.79,3888.89,4338.85,943.59,2749.26,4172.14,4909.0,1683.03,3746.68,4234.11,3521.89,1531.79,3336.7,381.72,4235.38,3912.46,4117.97,3538.65,5008.32,2486.24,579.16,1283.64,3615.19,4571.76,3943.25,4493.89,4525.73,2631.82,6557.64,7506.98,3908.63,2970.87,2696.93
2020-11-09,2883.96,3614.7,2580.78,2264.47,2620.61,2906.62,2708.14,4336.05,1876.68,2203.6,2559.96,3870.17,1156.79,2342.22,2994.09,3264.53,2408.22,4076.52,3903.61,4429.97,959.53,2788.6,4180.59,4986.84,1700.8,3773.52,4272.55,3576.07,1553.41,3409.13,385.39,4252.63,3919.02,4149.9,3595.7,5174.38,2553.68,593.84,1301.63,3632.64,4649.22,3977.66,4578.55,4604.26,2699.34,6664.99,7666.37,3945.47,3091.01,2761.41
2020-11-10,2926.4,3689.74,2612.96,2306.76,2643.18,2928.66,2728.32,4358.31,1910.52,2259.84,2581.18,3968.15,1162.35,2359.59,3020.31,3338.02,2478.39,4119.75,3931.82,4460.44,976.15,2835.9,4209.35,5116.26,1721.47,3820.16,4273.35,3651.78,1580.97,3499.4,392.9,4283.82,3970.85,4198.02,3639.9,5301.13,2627.51,606.79,1320.82,3649.12,4735.99,4025.04,4695.33,4678.76,2759.67,6786.08,7789.96,4053.63,3302.45,2833.78
2020-11-11,2960.84,3782.75,2652.71,2356.48,2672.09,2953.5,2752.84,4388.17,1941.59,2310.61,2597.21,4066.41,1170.68,2378.89,3051.98,3414.66,2545.29,4142.18,3958.14,4516.35,993.76,2897.28,4209.35,5247.5,1721.47,3865.43,4316.28,3717.04,1628.7,3589.6,404.54,4325.81,4001.48,4264.32,3696.44,5450.82,2702.96,617.48,1342.73,3832.75,4816.48,4064.71,4813.55,4783.78,2830.98,6947.28,7931.1,4144.15,3325.11,2901.66
2020-11-12,3000.07,3876.71,2692.27,2388.68,2697.0,2975.54,2777.26,4416.84,1989.66,2371.98,2619.49,4165.01,1177.59,2397.3,3081.36,3514.97,2619.17,4172.03,3989.45,4567.83,1018.17,2950.43,4292.13,5390.69,1769.46,3899.56,4357.66,3800.55,1666.23,3722.89,423.06,4368.3,4022.59,4325.44,3757.65,5611.02,2801.61,632.01,1370.94,3843.87,4951.58,4117.36,4953.29,4855.61,2914.51,7186.37,8179.92,4238.82,3514.75,2967.09
2020-11-13,3038.24,3949.46,2735.69,2465.05,2728.52,3026.31,2804.74,4452.3,2035.32,2441.73,2644.14,4284.67,1185.99,2412.25,3099.42,3600.19,2711.93,4201.99,4023.19,4625.29,1053.07,3022.41,4366.71,5537.85,1800.18,3944.0,4419.31,3873.42,1706.25,3825.17,437.74,4411.93,4068.09,4403.57,3826.92,5788.48,2923.83,650.38,1397.86,4060.36,5025.7,4183.92,5080.07,4949.83,2973.5,7377.05,8377.47,4358.31,3662.7,3047.75
2020-11-14,3087.15,3949.46,2781.22,2465.05,2767.67,3067.25,2832.16,4475.54,2068.47,2508.41,2668.93,4370.28,1193.62,2430.86,3138.87,3726.84,2787.01,4232.37,4063.26,4697.06,1082.09,3097.33,4366.71,5635.04,1832.21,3978.45,4465.36,4033.01,1768.43,3985.48,453.7,4457.73,4120.54,4466.01,3900.85,5939.49,3022.45,661.82,1425.37,4060.98,5210.19,4265.24,5182.4,5044.05,3029.37,7596.61,8691.26,4520.05,3755.38,3149.5
2020-11-15,3138.14,3949.46,2813.09,2465.05,2798.7,3111.32,2850.73,4527.22,2103.49,2576.28,2692.48,4452.8,1193.62,2444.92,3170.52,3828.96,2787.01,4253.22,4094.53,4786.61,1109.37,3130.3,4366.71,5745.09,1865.33,4006.9,4506.3,4045.9,1815.18,4124.82,461.04,4490.13,4156.51,4495.55,4002.73,6028.77,3101.85,673.34,1447.3,4062.4,5302.13,4307.42,5253.42,5101.62,3078.76,7738.52,8819.0,4645.35,3860.58,3239.42
2020-11-16,3163.08,4177.13,2845.42,2594.05,2827.82,3154.2,2868.49,4551.07,2154.68,2639.09,2717.51,4543.1,1200.31,2477.32,3190.55,3907.29,2920.02,4265.7,4117.77,4909.01,1136.42,3164.68,4433.21,5825.85,1886.74,4033.99,4535.47,4114.96,1858.38,4262.03,480.03,4509.82,4178.78,4539.75,4073.61,6135.0,3183.4,686.36,1466.8,4308.53,5370.07,4376.09,5437.52,5169.79,3138.85,7844.69,8969.54,4730.96,3980.55,3319.0
2020-11-17,3208.32,4234.67,2883.15,2641.38,2864.06,3192.23,2894.38,4589.22,2199.48,2700.27,2745.15,4640.92,1204.01,2503.05,3223.93,3990.43,2999.71,4309.09,4144.64,4937.35,1157.5,3230.91,4490.03,5958.07,1923.87,4079.2,4568.9,4204.89,1904.97,4371.45,495.35,4540.07,4223.81,4592.26,4113.89,6251.52,3265.6,704.88,1490.31,4329.5,5479.63,4436.88,5555.48,5280.26,3239.79,7963.76,9119.11,4866.01,4196.8,3406.33
